,CLASSIFICADOR,F1
1166,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1167,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1168,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1169,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1170,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1171,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1172,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1173,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1174,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1175,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1176,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1177,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1178,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1179,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1180,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1181,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1182,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1183,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1184,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1185,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1186,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1187,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1188,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1189,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1190,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.8333333333333334
1191,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1192,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1193,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
1194,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1195,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
1196,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.8333333333333334
1197,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
1198,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.8333333333333334
1199,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
1200,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1201,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1202,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1203,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1204,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1205,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1206,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1207,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1208,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1209,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1210,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1211,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1212,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
1213,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
1214,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1215,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1216,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
1217,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1218,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1219,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1220,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1221,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1222,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1223,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1224,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1225,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1226,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.8333333333333334
1227,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1228,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
1229,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1230,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
1231,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
1232,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
1233,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
1234,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
1235,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1236,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
1237,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1238,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1239,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1240,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1241,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1242,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1243,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1244,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1245,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1246,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1247,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1248,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1249,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1250,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1251,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1252,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1253,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1254,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1255,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1256,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1257,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1258,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.8333333333333334
1259,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1260,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1261,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1262,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1263,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1264,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1265,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1266,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1267,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1268,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1269,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1270,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1271,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1272,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1273,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1274,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1275,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1276,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1277,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1278,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1279,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1280,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
1281,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
1282,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
1283,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
1284,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
1285,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
1286,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.9166666666666666
1287,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.9166666666666666
1288,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1289,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1290,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1291,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1292,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1293,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1294,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1295,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1296,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1297,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1298,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1299,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1300,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1301,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1302,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1303,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1304,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1305,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1306,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1307,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1308,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1309,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1310,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1311,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1312,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1313,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1314,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
1315,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.75
1316,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1317,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1318,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1319,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1320,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.8333333333333334
1321,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
1322,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
1323,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
1324,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1325,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.8333333333333334
1326,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.8333333333333334
1327,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1328,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1329,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1330,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1331,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1332,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1333,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1334,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
1335,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1336,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1337,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1338,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1339,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1340,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
1341,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1342,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1343,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1344,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1345,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1346,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1347,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1348,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1349,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1350,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1351,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1352,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1353,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1354,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1355,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1356,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1357,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1358,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1359,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1360,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1361,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1362,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1363,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1364,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1365,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1366,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.8333333333333334
1367,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1368,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1369,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1370,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1371,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1372,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1373,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1374,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1375,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1376,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
1377,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1378,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.75
1379,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1380,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1381,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.75
1382,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1383,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1384,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1385,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1386,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1387,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1388,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1389,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1390,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1391,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1392,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1393,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1394,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1395,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1396,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1397,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
1398,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1399,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5
1400,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.75
1401,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1402,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1403,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1404,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1405,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1406,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1407,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1408,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5833333333333334
1409,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1410,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1411,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1412,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1413,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.6666666666666666
1414,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.6666666666666666
1415,"{'batch_size': 8, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1416,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1417,"{'batch_size': 4, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1418,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 16}",0.5
1419,"{'batch_size': 4, 'dropout': 0.2, 'epochs': 10, 'lstm_units': 8}",0.5833333333333334
1420,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 16}",0.5
1421,"{'batch_size': 8, 'dropout': 0, 'epochs': 10, 'lstm_units': 8}",0.5
